PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,pass_Id_last,Cabin_first,Cabin_end,Cabin_middle,pass_Id_first
4432_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,728.0,4432
4433_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,729.0,4433
4436_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,730.0,4436
4437_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,725.0,4437
4438_01,Mars,False,TRAPPIST-1e,36.0,False,721.0,0.0,471.0,0.0,0.0,False,1,F,P,910.0,4438
4440_01,NA,False,TRAPPIST-1e,23.0,False,-1.0,282.0,0.0,0.0,71.0,True,1,F,P,911.0,4440
4441_01,Europa,True,55 Cancri e,31.0,True,0.0,0.0,0.0,0.0,0.0,True,1,B,P,144.0,4441
4441_02,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,2,B,P,144.0,4441
4441_03,Europa,False,55 Cancri e,50.0,False,0.0,4558.0,0.0,1.0,267.0,True,3,B,P,144.0,4441
4444_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,901.0,0.0,0.0,89.0,False,1,E,S,291.0,4444
4445_01,Earth,False,TRAPPIST-1e,28.0,False,8.0,0.0,77.0,560.0,0.0,False,1,F,P,912.0,4445
4446_01,Europa,False,TRAPPIST-1e,38.0,False,2.0,114.0,771.0,3094.0,448.0,False,1,B,S,175.0,4446
4446_02,Europa,False,TRAPPIST-1e,37.0,False,0.0,3603.0,33.0,7113.0,1.0,False,2,B,S,175.0,4446
4446_03,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,3,B,S,175.0,4446
4446_04,Europa,False,55 Cancri e,41.0,False,35.0,6103.0,0.0,180.0,160.0,True,4,B,S,175.0,4446
4446_05,Europa,other,TRAPPIST-1e,33.0,False,0.0,4017.0,-1.0,-1.0,2260.0,True,5,B,S,175.0,4446
4447_01,Earth,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,1,NA,NA,-1.0,4447
4448_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,2414.0,0.0,0.0,True,1,F,P,913.0,4448
4449_01,Mars,False,TRAPPIST-1e,43.0,False,130.0,0.0,870.0,31.0,26.0,True,1,D,S,142.0,4449
4450_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,C,P,140.0,4450
4450_02,Europa,False,55 Cancri e,65.0,False,0.0,7194.0,0.0,6.0,-1.0,True,2,C,P,140.0,4450
4450_03,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,3,C,P,140.0,4450
4450_04,Europa,False,TRAPPIST-1e,28.0,False,0.0,3627.0,0.0,31.0,3263.0,False,4,C,P,140.0,4450
4451_01,NA,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,P,914.0,4451
4452_01,Earth,True,TRAPPIST-1e,30.0,other,0.0,0.0,0.0,0.0,0.0,True,1,G,S,727.0,4452
4453_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,2560.0,0.0,134.0,307.0,False,1,D,P,149.0,4453
4456_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,10.0,159.0,-1.0,125.0,True,1,F,P,916.0,4456
4457_01,Earth,False,TRAPPIST-1e,24.0,False,698.0,0.0,51.0,2.0,4.0,True,1,F,P,917.0,4457
4459_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,-1.0,True,1,G,P,733.0,4459
4461_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,838.0,4461
4462_01,Earth,False,TRAPPIST-1e,20.0,False,399.0,77.0,311.0,0.0,16.0,False,1,F,P,918.0,4462
4463_01,Europa,True,NA,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,P,145.0,4463
4463_02,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,2,B,P,145.0,4463
4464_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,S,728.0,4464
4465_01,Europa,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,1,A,S,54.0,4465
4465_02,Europa,False,TRAPPIST-1e,43.0,False,31.0,76.0,0.0,1353.0,1713.0,False,2,A,S,54.0,4465
4465_03,Europa,False,TRAPPIST-1e,28.0,False,0.0,1883.0,0.0,1.0,4560.0,False,3,A,S,54.0,4465
4466_01,Europa,False,55 Cancri e,31.0,True,0.0,2461.0,0.0,51.0,2141.0,False,1,A,P,40.0,4466
4467_01,Earth,False,TRAPPIST-1e,23.0,False,36.0,18.0,670.0,0.0,32.0,True,1,F,P,919.0,4467
4469_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,P,146.0,4469
4469_02,Europa,False,55 Cancri e,43.0,False,0.0,39.0,327.0,4643.0,85.0,False,2,B,P,146.0,4469
4470_01,Earth,False,TRAPPIST-1e,28.0,False,1549.0,0.0,5.0,0.0,0.0,False,1,F,S,839.0,4470
4472_01,Earth,False,PSO J318.5-22,24.0,False,0.0,266.0,1455.0,59.0,0.0,False,1,G,P,734.0,4472
4472_02,Earth,False,TRAPPIST-1e,27.0,False,110.0,0.0,638.0,0.0,0.0,False,2,F,P,920.0,4472
4473_01,Mars,False,55 Cancri e,13.0,False,2244.0,31.0,507.0,0.0,142.0,False,1,F,S,841.0,4473
4473_02,Mars,False,TRAPPIST-1e,27.0,False,994.0,0.0,26.0,1.0,0.0,False,2,E,S,292.0,4473
4474_01,Earth,True,TRAPPIST-1e,2.0,False,-1.0,0.0,0.0,0.0,0.0,True,1,G,S,730.0,4474
4474_02,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,2,G,S,730.0,4474
4474_03,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,-1.0,0.0,-1.0,True,3,G,S,730.0,4474
4475_01,Europa,False,TRAPPIST-1e,50.0,True,13.0,239.0,0.0,161.0,2355.0,False,1,A,S,55.0,4475
4475_02,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,2,A,S,55.0,4475
4476_01,Earth,False,TRAPPIST-1e,26.0,False,1170.0,0.0,0.0,187.0,100.0,False,1,F,P,921.0,4476
4477_01,Earth,False,55 Cancri e,31.0,False,23.0,0.0,0.0,-1.0,17.0,False,1,G,S,731.0,4477
4479_01,Mars,False,TRAPPIST-1e,28.0,False,3559.0,0.0,-1.0,13.0,2.0,False,1,D,P,150.0,4479
4482_01,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,S,732.0,4482
4482_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,2,G,S,732.0,4482
4482_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3,G,S,732.0,4482
4482_04,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,4,G,S,732.0,4482
4482_05,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5,G,S,732.0,4482
4483_01,Mars,False,TRAPPIST-1e,25.0,False,1956.0,0.0,161.0,239.0,28.0,False,1,D,P,151.0,4483
4483_02,Mars,False,TRAPPIST-1e,63.0,False,3087.0,0.0,60.0,2.0,0.0,False,2,D,P,151.0,4483
4485_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,P,922.0,4485
4485_02,Mars,False,TRAPPIST-1e,35.0,False,1219.0,0.0,1742.0,740.0,0.0,False,2,F,P,922.0,4485
4486_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,733.0,4486
4487_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,3.0,0.0,802.0,49.0,False,1,G,P,735.0,4487
4490_01,Europa,False,55 Cancri e,34.0,False,0.0,337.0,1339.0,92.0,264.0,False,1,D,S,143.0,4490
4491_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,1013.0,1.0,16.0,2825.0,False,1,B,P,148.0,4491
4492_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,736.0,4492
4493_01,Earth,False,TRAPPIST-1e,26.0,False,42.0,65.0,895.0,407.0,0.0,True,1,F,S,845.0,4493
4494_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,846.0,4494
4496_01,Earth,False,55 Cancri e,20.0,False,0.0,3080.0,7.0,0.0,67.0,True,1,F,P,924.0,4496
4497_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,737.0,4497
4498_01,Earth,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,S,734.0,4498
4498_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,False,2,G,S,734.0,4498
4498_03,Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,True,3,G,S,734.0,4498
4498_04,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,-1.0,False,4,G,S,734.0,4498
4498_05,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,5,G,S,734.0,4498
4498_06,Earth,False,TRAPPIST-1e,15.0,False,0.0,893.0,0.0,0.0,0.0,True,6,G,S,734.0,4498
4498_07,Earth,False,TRAPPIST-1e,39.0,False,0.0,2.0,0.0,69.0,836.0,False,7,G,S,734.0,4498
4498_08,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,8,G,S,734.0,4498
4500_01,Earth,False,TRAPPIST-1e,24.0,False,83.0,0.0,129.0,504.0,0.0,False,1,F,S,847.0,4500
4501_01,NA,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,735.0,4501
4502_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,1,E,P,281.0,4502
4505_01,Europa,False,55 Cancri e,53.0,False,0.0,864.0,49.0,39.0,2376.0,True,1,C,S,165.0,4505
4505_02,Europa,False,TRAPPIST-1e,40.0,False,2.0,76.0,0.0,201.0,-1.0,False,2,C,S,165.0,4505
4506_01,Mars,False,TRAPPIST-1e,19.0,False,160.0,0.0,889.0,0.0,0.0,False,1,E,S,294.0,4506
4508_01,Mars,False,55 Cancri e,54.0,False,433.0,0.0,867.0,19.0,1.0,False,1,F,P,926.0,4508
4508_02,Mars,False,TRAPPIST-1e,21.0,False,572.0,584.0,128.0,14.0,0.0,False,2,E,P,283.0,4508
4508_03,Mars,False,TRAPPIST-1e,25.0,False,1340.0,0.0,8.0,0.0,0.0,False,3,F,P,926.0,4508
4509_01,Mars,False,TRAPPIST-1e,48.0,False,137.0,0.0,877.0,0.0,0.0,True,1,E,S,295.0,4509
4509_02,Mars,False,PSO J318.5-22,41.0,False,-1.0,0.0,1127.0,8.0,0.0,True,2,D,S,144.0,4509
4509_03,Mars,False,TRAPPIST-1e,13.0,False,27.0,0.0,3246.0,0.0,0.0,True,3,D,S,144.0,4509
4510_01,Europa,False,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,S,177.0,4510
4511_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,S,178.0,4511
4511_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,2,B,S,178.0,4511
4512_01,Mars,False,TRAPPIST-1e,34.0,False,849.0,51.0,375.0,0.0,24.0,False,1,E,S,296.0,4512
4514_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,736.0,4514
4515_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,739.0,4515
4515_02,Earth,False,55 Cancri e,15.0,False,6.0,1740.0,2184.0,0.0,0.0,True,2,G,P,739.0,4515
4516_01,Earth,False,55 Cancri e,37.0,False,426.0,0.0,2.0,194.0,308.0,False,1,F,S,848.0,4516
4517_01,Earth,False,TRAPPIST-1e,37.0,False,452.0,0.0,234.0,19.0,1290.0,False,1,F,S,849.0,4517
4518_01,Earth,False,TRAPPIST-1e,49.0,False,820.0,1.0,690.0,292.0,13.0,False,1,G,P,740.0,4518
4521_01,Earth,False,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,0.0,746.0,False,1,F,P,929.0,4521
4522_01,Earth,False,TRAPPIST-1e,25.0,False,101.0,32.0,0.0,137.0,633.0,True,1,F,S,850.0,4522
4524_01,Earth,False,PSO J318.5-22,28.82793046746535,other,0.0,116.0,2048.0,2.0,0.0,True,1,F,P,930.0,4524
4529_01,Earth,False,55 Cancri e,43.0,False,26.0,132.0,3.0,117.0,555.0,False,1,G,S,738.0,4529
4530_01,Earth,False,TRAPPIST-1e,20.0,False,9.0,0.0,157.0,525.0,0.0,False,1,F,P,933.0,4530
4531_01,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,1,C,P,142.0,4531
4532_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,739.0,4532
4533_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,P,149.0,4533
4534_01,Earth,False,55 Cancri e,30.0,False,60.0,41.0,553.0,1.0,0.0,True,1,F,S,851.0,4534
4535_01,Earth,False,TRAPPIST-1e,20.0,False,631.0,93.0,0.0,0.0,0.0,False,1,F,P,934.0,4535
4535_02,Earth,False,TRAPPIST-1e,20.0,False,25.0,0.0,796.0,44.0,44.0,False,2,G,P,742.0,4535
4537_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,591.0,0.0,0.0,1560.0,False,1,F,S,852.0,4537
4538_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,121.0,0.0,748.0,0.0,False,1,F,P,935.0,4538
4539_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,740.0,4539
4539_02,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,2,G,S,740.0,4539
4542_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,P,150.0,4542
4542_02,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,2,B,P,150.0,4542
4543_01,Mars,False,PSO J318.5-22,20.0,True,14.0,0.0,59.0,1777.0,0.0,False,1,F,P,936.0,4543
4544_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,743.0,4544
4546_01,Earth,other,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,744.0,4546
4547_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,25.0,0.0,0.0,803.0,True,1,E,S,297.0,4547
4549_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,1.0,0.0,17.0,1601.0,False,1,E,S,298.0,4549
4550_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,180.0,516.0,-1.0,-1.0,True,1,F,S,853.0,4550
4552_01,Mars,False,TRAPPIST-1e,43.0,False,375.0,103.0,1990.0,36.0,0.0,True,1,F,P,937.0,4552
4553_01,Europa,False,PSO J318.5-22,55.0,True,0.0,102.0,0.0,278.0,5353.0,False,1,C,P,143.0,4553
4555_01,Earth,False,TRAPPIST-1e,21.0,False,29.0,27.0,47.0,694.0,11.0,False,1,G,S,743.0,4555
4557_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,656.0,295.0,0.0,35.0,False,1,E,P,286.0,4557
4558_01,Europa,False,55 Cancri e,54.0,False,0.0,559.0,0.0,15238.0,2799.0,False,1,C,S,167.0,4558
4559_01,Earth,False,TRAPPIST-1e,25.0,False,-1.0,205.0,-1.0,0.0,549.0,True,1,F,S,854.0,4559
4560_01,Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,57.0,851.0,0.0,0.0,True,1,G,S,744.0,4560
4561_01,Europa,False,55 Cancri e,45.0,False,0.0,496.0,0.0,1940.0,4195.0,False,1,C,S,168.0,4561
4562_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,S,180.0,4562
4563_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,C,S,169.0,4563
4564_01,Earth,False,TRAPPIST-1e,30.0,False,-1.0,43.0,0.0,0.0,6.0,False,1,G,P,745.0,4564
4565_01,Earth,False,TRAPPIST-1e,24.0,False,191.0,497.0,0.0,0.0,16.0,False,1,G,P,746.0,4565
4567_01,Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,20.0,38.0,359.0,516.0,False,1,F,P,939.0,4567
4568_01,Mars,False,TRAPPIST-1e,42.0,False,4102.0,0.0,36.0,0.0,1825.0,False,1,F,P,940.0,4568
4569_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,P,151.0,4569
4569_02,Europa,other,55 Cancri e,37.0,False,0.0,2235.0,7.0,4098.0,89.0,False,2,B,P,151.0,4569
4570_01,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,-1.0,0.0,0.0,True,1,C,S,170.0,4570
4571_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,745.0,4571
4572_01,Earth,False,55 Cancri e,23.0,False,42.0,0.0,0.0,765.0,2.0,False,1,G,S,746.0,4572
4573_01,Earth,False,TRAPPIST-1e,22.0,False,686.0,45.0,16.0,7.0,4.0,True,1,F,S,856.0,4573
4574_01,Mars,False,TRAPPIST-1e,23.0,False,176.0,493.0,169.0,0.0,1023.0,False,1,F,S,857.0,4574
4575_01,Earth,other,TRAPPIST-1e,21.0,False,3.0,65.0,253.0,475.0,0.0,False,1,F,P,941.0,4575
4576_01,Earth,False,TRAPPIST-1e,37.0,False,661.0,876.0,0.0,3.0,13.0,False,1,F,P,942.0,4576
4577_01,Mars,other,TRAPPIST-1e,17.0,False,250.0,0.0,2179.0,0.0,0.0,True,1,F,S,858.0,4577
4580_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,860.0,4580
4581_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,4592.0,0.0,209.0,954.0,True,1,B,S,181.0,4581
4581_02,Europa,False,55 Cancri e,37.0,False,0.0,2337.0,0.0,204.0,76.0,True,2,B,S,181.0,4581
4585_01,Europa,False,55 Cancri e,32.0,False,0.0,154.0,0.0,5492.0,1924.0,False,1,B,S,182.0,4585
4586_01,Mars,False,55 Cancri e,31.0,False,22.0,0.0,-1.0,1.0,524.0,False,1,F,P,943.0,4586
4587_01,Europa,False,TRAPPIST-1e,28.82793046746535,False,0.0,4020.0,0.0,1635.0,4899.0,False,1,A,P,42.0,4587
4591_01,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,E,P,287.0,4591
4592_01,Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,862.0,4592
4592_02,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,2,F,S,862.0,4592
4592_03,Mars,True,NA,29.0,False,0.0,0.0,0.0,0.0,0.0,True,3,F,S,862.0,4592
4592_04,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,4,F,S,862.0,4592
4593_01,Earth,False,TRAPPIST-1e,30.0,False,1.0,797.0,0.0,10.0,0.0,True,1,G,S,750.0,4593
4594_01,Europa,False,TRAPPIST-1e,64.0,False,77.0,2424.0,0.0,3001.0,127.0,False,1,C,P,144.0,4594
4594_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,6670.0,217.0,625.0,20336.0,False,2,C,P,144.0,4594
4594_03,Europa,False,TRAPPIST-1e,27.0,False,267.0,2802.0,0.0,54.0,77.0,True,3,C,P,144.0,4594
4594_04,Europa,False,TRAPPIST-1e,28.82793046746535,False,0.0,4516.0,0.0,6167.0,5308.0,False,4,C,P,144.0,4594
4595_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,C,P,145.0,4595
4596_01,NA,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,751.0,4596
4597_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,748.0,4597
4602_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,725.0,2.0,False,1,F,P,945.0,4602
4603_01,Europa,other,55 Cancri e,26.0,False,0.0,3593.0,47.0,19.0,229.0,True,1,C,S,171.0,4603
4603_02,Europa,False,TRAPPIST-1e,36.0,False,1.0,5234.0,343.0,277.0,12682.0,False,2,C,S,171.0,4603
4604_01,Earth,False,TRAPPIST-1e,37.0,False,374.0,1327.0,10.0,81.0,0.0,False,1,G,S,753.0,4604
4605_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,774.0,0.0,False,1,G,P,750.0,4605
4606_01,Europa,False,TRAPPIST-1e,22.0,False,165.0,36.0,0.0,3044.0,556.0,False,1,C,S,172.0,4606
4606_02,Europa,other,55 Cancri e,24.0,False,25.0,3291.0,0.0,6075.0,179.0,False,2,C,S,172.0,4606
4607_01,Earth,False,PSO J318.5-22,23.0,False,0.0,138.0,4.0,412.0,220.0,False,1,G,P,751.0,4607
4608_01,Earth,False,55 Cancri e,31.0,False,2.0,20.0,1.0,1026.0,2.0,True,1,F,S,864.0,4608
4609_01,Europa,False,TRAPPIST-1e,37.0,False,1.0,477.0,0.0,0.0,7087.0,False,1,C,S,173.0,4609
4610_01,Earth,False,TRAPPIST-1e,28.0,False,5.0,0.0,0.0,1014.0,0.0,False,1,G,P,752.0,4610
4611_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,754.0,4611
4612_01,Earth,False,55 Cancri e,14.0,False,0.0,166.0,603.0,1.0,0.0,True,1,G,S,755.0,4612
4613_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,P,152.0,4613
4615_01,Mars,False,TRAPPIST-1e,42.0,False,36.0,0.0,2554.0,0.0,9.0,True,1,F,S,865.0,4615
4617_01,Earth,False,TRAPPIST-1e,53.0,False,19.0,81.0,85.0,768.0,489.0,False,1,F,S,866.0,4617
4620_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,S,757.0,4620
4621_01,Mars,False,TRAPPIST-1e,28.0,False,0.0,79.0,2003.0,0.0,0.0,True,1,E,P,289.0,4621
4622_01,Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,753.0,4622
4623_01,Europa,False,PSO J318.5-22,34.0,True,0.0,-1.0,21.0,7.0,16.0,True,1,C,P,146.0,4623
4624_01,Mars,False,TRAPPIST-1e,58.0,False,1246.0,0.0,66.0,36.0,0.0,False,1,F,S,868.0,4624
4625_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,2520.0,1.0,1.0,0.0,True,1,B,S,183.0,4625
4625_02,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,2,B,S,183.0,4625
4625_03,Europa,False,TRAPPIST-1e,52.0,False,0.0,3275.0,111.0,51.0,18.0,True,3,NA,NA,-1.0,4625
4625_04,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,4,B,S,183.0,4625
4625_05,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,5,B,S,183.0,4625
4625_06,NA,False,TRAPPIST-1e,27.0,False,0.0,453.0,137.0,1331.0,1660.0,False,6,B,S,183.0,4625
4625_07,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,7,B,S,183.0,4625
4628_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,7484.0,465.0,14.0,610.0,True,1,C,S,175.0,4628
4630_01,Earth,False,PSO J318.5-22,28.0,False,0.0,18.0,0.0,0.0,674.0,True,1,F,S,870.0,4630
4631_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,-1.0,0.0,0.0,True,1,C,P,147.0,4631
4632_01,Europa,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,1,C,S,176.0,4632
4632_02,Europa,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,2,C,S,176.0,4632
4632_03,Europa,False,55 Cancri e,26.0,False,0.0,431.0,28.0,10941.0,26.0,False,3,C,S,176.0,4632
4632_04,Europa,False,TRAPPIST-1e,52.0,False,2.0,364.0,0.0,2144.0,1804.0,False,4,C,S,176.0,4632
4632_05,Europa,False,NA,36.0,False,0.0,551.0,0.0,5270.0,22.0,False,5,C,S,176.0,4632
4633_01,Earth,False,PSO J318.5-22,41.0,False,454.0,297.0,0.0,2.0,0.0,False,1,G,P,754.0,4633
4634_01,Earth,False,TRAPPIST-1e,14.0,False,514.0,0.0,392.0,0.0,0.0,False,1,E,S,299.0,4634
4635_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,755.0,4635
4637_01,Mars,False,TRAPPIST-1e,24.0,False,672.0,0.0,501.0,0.0,-1.0,False,1,NA,NA,-1.0,4637
4638_01,Europa,False,TRAPPIST-1e,62.0,True,0.0,1633.0,0.0,1742.0,0.0,True,1,B,P,153.0,4638
4640_01,Earth,False,55 Cancri e,26.0,False,595.0,84.0,0.0,0.0,131.0,True,1,G,S,760.0,4640
4641_01,Earth,False,TRAPPIST-1e,45.0,False,65.0,63.0,3.0,713.0,27.0,False,1,F,S,871.0,4641
4642_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,412.0,0.0,4030.0,0.0,False,1,C,S,178.0,4642
4643_01,Earth,False,TRAPPIST-1e,36.0,False,-1.0,724.0,0.0,0.0,0.0,True,1,F,P,947.0,4643
4644_01,Earth,False,55 Cancri e,13.0,False,8.0,1385.0,1445.0,250.0,8.0,True,1,F,S,872.0,4644
4645_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,9633.0,0.0,1.0,2.0,True,1,B,S,184.0,4645
4645_02,Europa,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,2,B,S,184.0,4645
4646_01,Earth,False,PSO J318.5-22,22.0,False,141.0,16.0,0.0,177.0,336.0,True,1,F,S,873.0,4646
4648_01,NA,False,TRAPPIST-1e,39.0,False,290.0,0.0,84.0,266.0,0.0,True,1,F,S,874.0,4648
4649_01,Earth,False,TRAPPIST-1e,45.0,False,1399.0,226.0,0.0,0.0,0.0,False,1,E,P,290.0,4649
4650_01,Earth,False,TRAPPIST-1e,42.0,False,84.0,323.0,0.0,1251.0,120.0,False,1,G,S,762.0,4650
4651_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,7039.0,0.0,902.0,405.0,True,1,C,S,179.0,4651
